8.180680000000000618e+00,1.716839999999999922e+00,-1.776559999999999917e+00,3.110129999999999768e+02,-8.814579999999999416e+00,1.236010000000000053e+00,-5.104260000000000019e+00,3.110129999999999768e+02
3.513040000000000163e+00,-8.164770000000000749e+00,-3.055769999999999875e+00,3.848690000000000282e+02,-2.002909999999999968e+00,8.348100000000000520e+00,-2.964900000000000091e+00,3.848690000000000282e+02
-4.522090000000000387e+00,-7.426689999999999792e+00,4.022569999999999757e-01,3.327900000000000091e+03,3.216590000000000060e+00,7.559890000000000221e+00,-4.258409999999999584e+00,3.327900000000000091e+03
1.936180000000000012e+00,7.951819999999999666e+00,-3.840009999999999923e+00,3.682780000000000200e+03,-2.207679999999999865e+00,-8.699170000000000513e+00,-1.530520000000000103e+00,3.682780000000000200e+03
-3.989310000000000134e+00,7.563889999999999780e+00,-3.941409999999999858e+00,4.092480000000000018e+03,6.905979999999999563e+00,-5.503510000000000346e+00,-1.719270000000000076e+00,4.092480000000000018e+03
6.341949999999999754e+00,5.827379999999999782e+00,-3.469160000000000021e+00,4.429840000000000146e+03,-7.149339999999999584e+00,-4.330659999999999954e+00,-2.248930000000000096e+00,4.429840000000000146e+03
8.757500000000000284e+00,-7.637859999999999649e-01,-1.891780000000000017e+00,6.656449999999999818e+03,-7.400240000000000151e+00,4.512669999999999959e+00,-4.152370000000000339e+00,6.656449999999999818e+03
-8.213639999999999830e+00,2.918800000000000061e+00,-5.535669999999999646e+00,8.577719999999999345e+03,8.423450000000000770e+00,9.046100000000000252e-01,-9.034450000000000536e-01,8.577719999999999345e+03
7.540499999999999758e+00,4.781699999999999839e+00,-7.791639999999999677e-01,8.997870000000000800e+03,-7.036089999999999733e+00,-4.539159999999999862e+00,-5.447650000000000325e+00,8.997870000000000800e+03
6.775249999999999773e+00,-5.789139999999999731e+00,-1.816410000000000080e+00,1.003039999999999964e+04,-3.401670000000000194e+00,7.738360000000000127e+00,-3.676320000000000032e+00,1.003039999999999964e+04
-1.204360000000000097e+00,8.164770000000000749e+00,-5.276609999999999800e+00,1.139660000000000036e+04,5.055710000000000370e+00,-7.036380000000000301e+00,-2.298499999999999988e-01,1.139660000000000036e+04
9.045389999999999819e-01,8.292360000000000397e+00,-6.114329999999999821e+00,1.286689999999999964e+04,2.417260000000000186e+00,-8.631119999999999237e+00,1.414779999999999927e+00,1.286689999999999964e+04
8.171049999999999258e+00,-5.120620000000000172e-01,-1.517090000000000050e+00,1.294470000000000073e+04,-8.094749999999999446e+00,1.578200000000000047e+00,-5.531909999999999883e+00,1.294470000000000073e+04
-6.053930000000000256e+00,-5.632119999999999571e+00,4.476600000000000357e+00,1.341150000000000000e+04,5.882369999999999877e+00,5.737800000000000011e+00,-4.549879999999999924e+00,1.341150000000000000e+04
6.112059999999999604e+00,-6.249959999999999738e+00,1.337980000000000003e-01,1.434179999999999927e+04,-2.781309999999999949e+00,8.091129999999999711e+00,-6.224359999999999893e+00,1.434179999999999927e+04
8.201129999999999143e+00,-8.610430000000000028e-01,-2.216079999999999828e+00,1.481460000000000036e+04,-8.965830000000000410e+00,1.212539999999999951e+00,-2.209060000000000024e+00,1.481460000000000036e+04
7.973099999999999632e+00,-3.006470000000000198e+00,-2.692330000000000112e+00,1.598450000000000000e+04,-7.852640000000000065e+00,4.246459999999999901e+00,-2.774890000000000079e+00,1.598450000000000000e+04
7.993619999999999948e+00,-2.422950000000000159e+00,-5.837410000000000210e+00,1.616370000000000073e+04,-7.705940000000000012e+00,3.230090000000000128e+00,2.294350000000000112e+00,1.616370000000000073e+04
6.640889999999999738e+00,-5.710359999999999658e+00,-6.158859999999999779e+00,1.622629999999999927e+04,-3.641070000000000029e+00,7.326430000000000220e+00,2.578320000000000167e+00,1.622629999999999927e+04
7.430489999999999817e+00,-3.216349999999999820e+00,-1.957659999999999956e+00,1.686800000000000000e+04,-7.171170000000000044e+00,3.759549999999999947e+00,-2.895579999999999821e+00,1.686800000000000000e+04
1.989910000000000068e+00,-8.038309999999999178e+00,-1.676479999999999970e+00,2.031390000000000146e+04,1.406760000000000010e+00,9.025909999999999656e+00,-3.764810000000000212e+00,2.031390000000000146e+04
-2.836679999999999757e-01,8.334949999999999193e+00,-1.368360000000000021e+00,2.117079999999999927e+04,2.141690000000000094e+00,-8.331360000000000099e+00,-2.924650000000000194e+00,2.117079999999999927e+04
-3.147650000000000059e+00,-8.324450000000000571e+00,-3.580659999999999954e+00,2.490140000000000146e+04,5.968479999999999563e+00,5.763379999999999725e+00,-5.772599999999999953e-01,2.490140000000000146e+04
-8.903799999999999493e-01,-8.443390000000000839e+00,-4.736419999999999852e+00,2.660250000000000000e+04,3.321359999999999868e+00,7.744629999999999903e+00,1.493319999999999981e+00,2.660250000000000000e+04
5.278979999999999784e+00,-6.238269999999999982e+00,-1.370619999999999949e+00,2.707700000000000000e+04,-6.930509999999999948e+00,4.455390000000000406e+00,-4.489180000000000170e+00,2.707700000000000000e+04
-5.830300000000000260e+00,-5.595449999999999591e+00,-1.803039999999999976e+00,2.712920000000000073e+04,8.619719999999999160e+00,-2.327690000000000037e+00,-4.882489999999999775e+00,2.712920000000000073e+04
3.413710000000000022e+00,7.586579999999999657e+00,3.424459999999999837e+00,2.807379999999999927e+04,-1.719910000000000050e+00,-8.142910000000000537e+00,-6.286609999999999587e+00,2.807379999999999927e+04
2.844409999999999883e+00,-7.898259999999999614e+00,-4.028640000000000221e+00,2.835600000000000000e+04,-7.320479999999999876e+00,-3.753649999999999931e+00,-5.025360000000000049e+00,2.835600000000000000e+04
-6.282239999999999824e+00,-5.715180000000000149e+00,-2.840440000000000076e+00,3.005240000000000146e+04,8.164239999999999498e+00,3.244380000000000042e+00,-1.584619999999999918e+00,3.005240000000000146e+04
-5.632939999999999614e+00,6.120000000000000107e+00,-2.513590000000000213e+00,3.019000000000000000e+04,9.713859999999999717e-01,-9.041000000000000369e+00,-2.267259999999999831e+00,3.019000000000000000e+04
-8.114530000000000243e+00,-6.228979999999999517e-01,2.593449999999999811e+00,3.146259999999999854e+04,8.349190000000000111e+00,2.634529999999999816e+00,-3.985580000000000123e+00,3.146259999999999854e+04
-8.571149999999999380e+00,1.030129999999999990e+00,1.979419999999999957e+00,3.159350000000000000e+04,7.279010000000000424e+00,-4.183099999999999596e+00,-5.861489999999999867e+00,3.159350000000000000e+04
-8.119699999999999918e+00,-8.452269999999999506e-01,-5.514330000000000176e+00,3.201409999999999854e+04,8.213190000000000879e+00,-3.013790000000000191e+00,5.687130000000000241e-01,3.201409999999999854e+04
-7.424280000000000435e+00,3.752260000000000151e+00,-4.834570000000000256e+00,3.263550000000000000e+04,6.025150000000000006e+00,-5.772960000000000313e+00,7.458609999999999962e-01,3.263550000000000000e+04
-7.569810000000000372e+00,-2.841720000000000024e+00,-2.086259999999999781e+00,3.275740000000000146e+04,8.588960000000000150e+00,-7.998760000000000314e-01,-2.895820000000000061e+00,3.275740000000000146e+04
-7.335849999999999760e+00,-3.610289999999999999e+00,-3.018910000000000204e-01,3.321300000000000000e+04,8.569589999999999819e+00,1.137340000000000018e+00,-5.396770000000000067e+00,3.321300000000000000e+04
8.233660000000000423e+00,-1.052210000000000090e+00,-5.756990000000000052e+00,3.328200000000000000e+04,-7.186860000000000248e+00,4.227879999999999860e+00,-6.058399999999999785e+00,3.328200000000000000e+04
-3.023879999999999901e-01,8.995210000000000150e+00,4.405479999999999952e-01,3.378409999999999854e+04,-1.065730000000000066e+00,-8.830289999999999750e+00,-3.881460000000000132e+00,3.378409999999999854e+04
-4.276440000000000241e-01,8.722319999999999851e+00,-5.576780000000000292e+00,3.471119999999999709e+04,-2.820120000000000182e+00,-8.215820000000000789e+00,2.991490000000000204e+00,3.471119999999999709e+04
-3.406759999999999788e-01,-8.688430000000000319e+00,-5.464920000000000222e+00,3.520900000000000000e+04,4.246469999999999967e-01,8.120380000000000820e+00,-8.767390000000000461e-01,3.520900000000000000e+04
3.126759999999999984e+00,-8.347690000000000055e+00,-3.043079999999999785e+00,3.559369999999999709e+04,-5.840700000000000003e+00,6.006400000000000183e+00,-1.394370000000000109e+00,3.559369999999999709e+04
-3.917779999999999874e-02,-8.576439999999999841e+00,-1.437980000000000036e+00,3.768690000000000146e+04,-2.411340000000000039e+00,7.759409999999999918e+00,-3.934750000000000192e+00,3.768690000000000146e+04
1.310529999999999973e+00,-8.205090000000000217e+00,-3.471620000000000150e+00,3.863319999999999709e+04,-4.721790000000000376e+00,6.872709999999999653e+00,-5.468979999999999952e-01,3.863319999999999709e+04
4.179229999999999556e+00,7.328039999999999665e+00,-3.175510000000000055e+00,3.915669999999999709e+04,-5.199119999999999742e+00,-6.857190000000000119e+00,-1.685400000000000009e+00,3.915669999999999709e+04
-2.983709999999999862e+00,-7.483170000000000321e+00,-5.634870000000000267e+00,3.919830000000000291e+04,-4.090019999999999989e+00,7.078979999999999606e+00,-9.168460000000000498e-01,3.919830000000000291e+04
-8.438179999999999126e+00,-1.355869999999999909e+00,4.327259999999999995e-01,4.283069999999999709e+04,8.081659999999999400e+00,4.189639999999999684e-03,-4.441139999999999866e+00,4.283069999999999709e+04
7.763829999999999565e+00,-2.923960000000000115e+00,2.938320000000000043e+00,4.350750000000000000e+04,-8.549120000000000275e+00,4.450120000000000187e-01,-5.623630000000000351e+00,4.350750000000000000e+04
6.570999999999999730e+00,5.108730000000000437e+00,-6.021659999999999791e+00,4.398780000000000291e+04,-7.172519999999999563e+00,-3.898219999999999796e+00,1.851629999999999943e-01,4.398780000000000291e+04
-8.083790000000000475e+00,1.120440000000000103e+00,-4.640590000000000437e+00,4.480750000000000000e+04,8.095050000000000523e+00,-2.266789999999999861e+00,1.687769999999999992e+00,4.480750000000000000e+04
-4.984890000000000043e+00,7.129900000000000126e+00,-1.643410000000000037e+00,4.492159999999999854e+04,1.398910000000000098e+00,-8.082000000000000739e+00,-2.804390000000000160e+00,4.492159999999999854e+04
7.537370000000000125e+00,3.587279999999999802e+00,-4.340230000000000032e+00,4.516919999999999709e+04,-8.636589999999999989e+00,-2.576410000000000089e+00,-5.856689999999999952e-01,4.516919999999999709e+04
-7.021189999999999820e+00,4.328909999999999592e+00,-5.717699999999999783e+00,4.518369999999999709e+04,4.864359999999999573e+00,-6.713339999999999641e+00,3.447670000000000012e+00,4.518369999999999709e+04
-8.105019999999999669e+00,1.442509999999999959e+00,-6.310979999999999812e+00,4.580369999999999709e+04,8.476520000000000721e+00,-1.574699999999999989e+00,5.830230000000000246e+00,4.580369999999999709e+04
-5.616629999999999789e+00,6.035709999999999908e+00,-3.706529999999999880e+00,4.695909999999999854e+04,3.360240000000000116e+00,-7.395380000000000287e+00,5.612470000000000514e-01,4.695909999999999854e+04
-5.938559999999999839e+00,6.189930000000000376e+00,-2.965269999999999850e+00,5.104230000000000291e+04,4.806449999999999889e+00,-6.735529999999999795e+00,-4.211670000000000136e-01,5.104230000000000291e+04
-1.969249999999999945e+00,7.956290000000000084e+00,-3.018069999999999808e+00,5.127330000000000291e+04,-4.241559999999999775e-01,-8.335480000000000445e+00,-3.585200000000000053e-01,5.127330000000000291e+04
8.576460000000000861e+00,8.082869999999999777e-01,-2.190910000000000135e+00,5.260750000000000000e+04,-8.555509999999999948e+00,1.283719999999999972e+00,-1.913440000000000030e+00,5.260750000000000000e+04
8.711149999999999949e+00,-3.002219999999999889e-01,-1.890160000000000062e+00,5.302890000000000146e+04,-7.046570000000000000e+00,5.032339999999999591e+00,4.426559999999999939e-01,5.302890000000000146e+04
7.432680000000000398e+00,-3.959290000000000198e+00,-4.532540000000000013e+00,5.305530000000000291e+04,-7.756630000000000358e+00,2.714690000000000047e+00,-2.704960000000000142e-01,5.305530000000000291e+04
7.787020000000000053e+00,-4.076539999999999608e+00,6.875200000000000200e-01,5.415019999999999709e+04,-7.100640000000000285e+00,5.275350000000000428e+00,-3.618980000000000086e+00,5.415019999999999709e+04
4.799039999999999750e+00,6.889619999999999855e+00,1.914490000000000081e-01,5.456569999999999709e+04,-7.668350000000000222e+00,-3.284489999999999910e+00,-3.993869999999999809e+00,5.456569999999999709e+04
-7.763060000000000294e+00,-3.297070000000000167e+00,-7.730679999999999774e-01,5.461119999999999709e+04,5.207489999999999952e+00,6.384120000000000239e+00,-3.119260000000000144e+00,5.461119999999999709e+04
-1.160069999999999935e+00,8.377420000000000755e+00,-3.612089999999999801e+00,5.599150000000000000e+04,-3.543019999999999836e+00,-8.164509999999999934e+00,2.663440000000000252e-01,5.599150000000000000e+04
2.368079999999999963e+00,7.806090000000000195e+00,-6.294100000000000250e+00,5.770819999999999709e+04,-4.357380000000000031e+00,-7.058150000000000368e+00,4.213849999999999874e+00,5.770819999999999709e+04
-3.980630000000000113e+00,7.884470000000000312e+00,-8.961240000000000316e-01,5.779080000000000291e+04,4.469909999999999606e+00,-6.935629999999999740e+00,-3.986429999999999918e+00,5.779080000000000291e+04
-2.715339999999999865e+00,7.643979999999999997e+00,-3.666690000000000005e+00,5.821669999999999709e+04,3.470979999999999954e+00,-7.875370000000000203e+00,1.982990000000000030e+00,5.821669999999999709e+04
-5.848670000000000258e+00,6.452700000000000102e+00,-7.158269999999999911e-01,5.856650000000000000e+04,7.241290000000000227e+00,-4.517330000000000290e+00,-2.856930000000000192e+00,5.856650000000000000e+04
-8.707200000000000273e+00,7.774860000000000104e-01,-1.235060000000000047e+00,5.953340000000000146e+04,8.006080000000000751e+00,3.631219999999999892e+00,-2.635139999999999816e+00,5.953340000000000146e+04
7.687350000000000350e+00,2.782939999999999969e+00,-4.572940000000000005e+00,5.963369999999999709e+04,-8.849249999999999616e+00,1.245030000000000081e+00,1.179019999999999957e+00,5.963369999999999709e+04
-5.640209999999999724e+00,5.801009999999999778e+00,-1.516100000000000003e+00,6.036330000000000291e+04,7.980159999999999698e+00,-3.818290000000000184e+00,-2.174900000000000055e+00,6.036330000000000291e+04
5.753849999999999909e+00,5.880390000000000228e+00,1.654649999999999954e+00,6.042519999999999709e+04,-8.057850000000000179e+00,-2.668880000000000141e+00,-5.788190000000000168e+00,6.042519999999999709e+04
-7.701069999999999638e+00,3.392339999999999911e+00,-2.214309999999999889e-02,6.260400000000000000e+04,8.644099999999999895e+00,2.291910000000000058e-01,-3.508890000000000065e+00,6.260400000000000000e+04
5.926759999999999806e+00,6.068120000000000402e+00,8.198739999999999917e-01,6.350930000000000291e+04,-7.223629999999999995e+00,-4.352990000000000137e+00,-5.917300000000000004e+00,6.350930000000000291e+04
-6.958239999999999981e+00,-5.024989999999999846e+00,1.338160000000000016e+00,6.607750000000000000e+04,6.114930000000000199e+00,5.856090000000000018e+00,-4.254229999999999734e+00,6.607750000000000000e+04
5.126789999999999736e+00,-7.213779999999999859e+00,-5.359779999999999767e+00,6.613369999999999709e+04,-1.873550000000000049e+00,8.606609999999999872e+00,1.301390000000000047e+00,6.613369999999999709e+04
-4.446900000000000297e+00,7.137609999999999566e+00,-4.836350000000000371e+00,6.629050000000000000e+04,7.278719999999999857e+00,-4.692309999999999981e+00,5.320209999999999662e-01,6.629050000000000000e+04
8.549720000000000653e+00,1.488010000000000055e+00,-2.007509999999999906e+00,6.758450000000000000e+04,-8.349729999999999208e+00,1.052459999999999951e+00,-3.088850000000000207e-01,6.758450000000000000e+04
-6.358270000000000088e+00,6.065719999999999779e+00,-3.418449999999999989e+00,6.908539999999999418e+04,8.208069999999999311e+00,-2.479459999999999997e+00,5.362689999999999957e-01,6.908539999999999418e+04
-1.208390000000000075e+00,8.055379999999999541e+00,-1.491360000000000019e+00,6.918239999999999418e+04,3.305250000000000021e+00,-7.373170000000000002e+00,2.271609999999999907e+00,6.918239999999999418e+04
2.859100000000000197e+00,8.434359999999999857e+00,-5.475850000000000328e+00,6.976919999999999709e+04,-6.597640000000000449e-02,-8.122769999999999158e+00,1.732339999999999991e+00,6.976919999999999709e+04
8.081540000000000390e+00,-7.450470000000000148e-01,-2.048799999999999955e+00,6.995239999999999418e+04,-8.372199999999999420e+00,3.385349999999999859e+00,-7.035240000000000382e-01,6.995239999999999418e+04
-7.521880000000000344e+00,3.062969999999999970e+00,-1.804219999999999935e+00,7.071550000000000000e+04,8.777509999999999479e+00,-1.529099999999999904e+00,-3.170409999999999950e+00,7.071550000000000000e+04
4.302469999999999573e+00,7.176099999999999923e+00,-2.325919999999999987e+00,7.206230000000000291e+04,-1.295530000000000070e+00,-8.518340000000000245e+00,-4.506070000000000214e-02,7.206230000000000291e+04
8.271020000000000039e+00,2.733500000000000166e-02,-3.785930000000000017e+00,7.431850000000000000e+04,-8.038679999999999382e+00,3.952650000000000219e+00,-1.803260000000000085e+00,7.431850000000000000e+04
4.540210000000000079e-01,8.350649999999999906e+00,-4.164629999999999832e+00,7.449610000000000582e+04,4.397240000000000038e+00,-7.862519999999999953e+00,2.111509999999999998e+00,7.449610000000000582e+04
-2.185020000000000018e-01,8.071649999999999991e+00,-8.484739999999999505e-01,7.540569999999999709e+04,6.574300000000000033e+00,-5.270579999999999821e+00,-9.793760000000000243e-01,7.540569999999999709e+04
1.288459999999999939e+00,8.340329999999999799e+00,3.692120000000000068e+00,7.572680000000000291e+04,-1.879739999999999966e+00,-7.985809999999999853e+00,-4.706389999999999851e+00,7.572680000000000291e+04
1.950029999999999930e+00,7.985360000000000014e+00,-5.910379999999999967e+00,7.573880000000000291e+04,2.600900000000000212e+00,-7.864980000000000082e+00,2.769769999999999843e+00,7.573880000000000291e+04
-8.258330000000000837e+00,-1.950260000000000105e+00,5.631669999999999732e+00,7.590500000000000000e+04,8.447300000000000253e+00,8.285890000000000200e-01,-6.118179999999999730e+00,7.590500000000000000e+04
7.031439999999999912e+00,-5.165440000000000254e+00,-8.419130000000000225e-01,7.595169999999999709e+04,-5.019129999999999647e+00,6.920650000000000190e+00,-2.609789999999999832e+00,7.595169999999999709e+04
2.659250000000000114e+00,8.184150000000000702e+00,-3.666609999999999925e+00,7.648830000000000291e+04,7.896440000000000126e-01,-8.368410000000000792e+00,5.449639999999999596e+00,7.648830000000000291e+04
-6.763569999999999638e+00,-5.896869999999999834e+00,-6.013090000000000046e+00,7.684769999999999709e+04,8.673790000000000333e+00,-1.458900000000000086e+00,1.745710000000000039e-01,7.684769999999999709e+04
-8.236950000000000216e+00,3.249379999999999935e+00,3.238130000000000175e-01,7.698910000000000582e+04,7.854549999999999699e+00,-2.724569999999999936e+00,-2.839609999999999967e+00,7.698910000000000582e+04
2.433850000000000069e+00,8.189980000000000260e+00,-2.164499999999999869e+00,7.835489999999999418e+04,1.312640000000000029e+00,-8.854789999999999495e+00,-6.790030000000000232e-01,7.835489999999999418e+04
-1.212609999999999966e+00,8.313940000000000552e+00,-4.060870000000000424e+00,7.867030000000000291e+04,4.101239999999999775e+00,-7.293980000000000352e+00,4.505020000000000135e-01,7.867030000000000291e+04
1.403229999999999977e+00,-8.124599999999999156e+00,-4.860089999999999577e+00,7.893480000000000291e+04,2.258980000000000210e+00,8.391700000000000159e+00,2.664109999999999978e+00,7.893480000000000291e+04
8.826389999999999958e+00,2.046400000000000219e+00,1.108870000000000022e+00,7.940180000000000291e+04,-7.875820000000000043e+00,-3.620849999999999902e+00,-6.586370000000000280e-01,7.940180000000000291e+04
4.646729999999999805e+00,-7.260989999999999611e+00,-3.257809999999999873e-01,8.065060000000000582e+04,-2.680569999999999897e+00,7.979400000000000048e+00,-2.919690000000000119e+00,8.065060000000000582e+04
7.497160000000000046e+00,-4.648410000000000153e+00,9.589459999999999651e-02,8.078289999999999418e+04,-7.207779999999999632e+00,4.316989999999999661e+00,-3.647619999999999862e+00,8.078289999999999418e+04
-8.456609999999999516e+00,1.464650000000000007e+00,3.078409999999999758e-01,8.093160000000000582e+04,8.224270000000000636e+00,-1.085639999999999938e+00,1.365830000000000100e-01,8.093160000000000582e+04
-4.322569999999999801e+00,-7.388219999999999565e+00,7.641139999999999599e-01,8.227500000000000000e+04,7.450330000000000119e+00,4.011899999999999800e+00,-3.291230000000000100e+00,8.227500000000000000e+04
-5.895719999999999850e+00,-6.423630000000000173e+00,-5.113360000000000127e+00,8.253250000000000000e+04,7.813320000000000043e+00,3.056080000000000130e+00,1.766340000000000021e+00,8.253250000000000000e+04
5.753510000000000346e+00,-5.911999999999999922e+00,-2.635099999999999998e+00,8.253389999999999418e+04,-5.573719999999999786e+00,5.835560000000000080e+00,7.564710000000000045e-01,8.253389999999999418e+04
6.270690000000000097e+00,5.640900000000000247e+00,-1.117969999999999908e+00,8.254410000000000582e+04,-2.543280000000000207e+00,-8.062480000000000757e+00,-1.460069999999999979e+00,8.254410000000000582e+04
-8.117839999999999279e+00,1.378830000000000000e+00,4.918040000000000411e+00,8.342600000000000000e+04,5.206249999999999822e+00,-6.281810000000000116e+00,-6.179560000000000386e+00,8.342600000000000000e+04
4.820210000000000328e+00,7.634789999999999743e+00,-1.061520000000000019e+00,8.429330000000000291e+04,-2.081850000000000200e+00,-8.708199999999999719e+00,-1.687470000000000026e+00,8.429330000000000291e+04
8.416050000000000253e+00,2.046650000000000080e+00,-3.539740000000000109e-01,8.545619999999999709e+04,-6.925740000000000229e+00,-5.786620000000000097e+00,-2.347500000000000142e+00,8.545619999999999709e+04
-7.056230000000000224e+00,5.350900000000000212e+00,2.678119999999999834e+00,8.721960000000000582e+04,6.102520000000000167e+00,-5.896560000000000024e+00,-3.908589999999999787e+00,8.721960000000000582e+04
8.257659999999999556e+00,-8.945359999999999978e-01,-5.923239999999999839e+00,8.771500000000000000e+04,-8.417699999999999960e+00,-1.305199999999999916e+00,-1.119019999999999904e+00,8.771500000000000000e+04
8.064479999999999649e+00,-1.384900000000000020e+00,8.594289999999999985e-01,8.789119999999999709e+04,-7.842550000000000132e+00,-2.627320000000000100e+00,-3.439849999999999852e+00,8.789119999999999709e+04
-3.248870000000000147e+00,-7.608880000000000088e+00,1.543739999999999890e+00,8.810410000000000582e+04,5.964260000000000339e+00,5.981320000000000192e+00,-5.071130000000000138e+00,8.810410000000000582e+04
-4.505040000000000155e+00,-6.921739999999999782e+00,-2.154259999999999842e+00,8.872700000000000000e+04,1.067110000000000003e+00,8.670420000000000016e+00,1.076060000000000016e+00,8.872700000000000000e+04
-5.770749999999999602e+00,-5.849059999999999704e+00,-7.371699999999999919e-01,8.971650000000000000e+04,7.629260000000000375e+00,3.398870000000000058e+00,-1.040450000000000097e+00,8.971650000000000000e+04
8.520880000000000010e+00,2.848269999999999857e+00,-4.970509999999999984e+00,8.989430000000000291e+04,-6.116690000000000182e+00,-5.556869999999999976e+00,1.514019999999999921e+00,8.989430000000000291e+04
